Contestant_Id,Season_Number,Contestant_Name,Episode,Lip_Sync_Number,Wig_Removed,Death_Drop,Outfit_Reveal,Quality_Of_Outfit,Merle,Michelle,Santino,Ross,Carson,Do_They_Know_Words,Outfit_Reveal_1,Gender,Race,Body_Type,Type_Queen,Sewing,Dancing,Singing,Lip_Sync_Ass,Expressed_Hardship,Episode_Number,Episode_Airdate,Episode_Title,Episode_Type,Episode_Maxi_Challenge_Type,Numqueen,Sumqueen,Contestant_Entrance,Age,Hometown_City,Hometown_State,Season_Outcome,Handle_Instagram,Handle_Twitter,Numepisode,Episode_Placement,OUTCOME_LOSS,Season,Nickname,Runwaytheme,Minic,Minicw1,Minicw2,Minicw3,Bottom1,Bottom2,Bottom3,Bottom4,Bottom5,Bottom6,Lipsyncartist,Lipsyncsong,Eliminated1,Eliminated2,Notes,Airdate,Special,Finale,Numqueens,Rank,Contestant,Outcome,Eliminated,Participant,Minichalw,Penultimate,DOB,Hometown,Minicwins,Numcontests,Perc_High,Perc_Win,Perc_Winhigh,Perc_Low,Perc_Btm,Perc_Lowbtm,Num_High,Num_Win,Num_Winhigh,Num_Btm,Num_Low,Num_Lowbtm,Db_Score,Points,PPE
99,8,Laila McQueen,1,,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,03/07/2016,Keeping it 100!,Competition,Sewing,12,89,10,22,Gloucester,Massachusetts,11,misslailamcqueen,LailaMcQueen,10,BTM2,0,S08,Keeping it 100!,,Photoshoot with past winners,Robbie Turner,,,Laila McQueen,Naysha Lopez,,,,,Lady Gaga,Applause,Naysha Lopez,,,2016-03-07,0,0,12,11,Laila McQueen,BTM,0,1,0,0,8573,"Gloucester, Massachusetts",0,2,0,0,0,0,1,1,0,0,0,2,0,2,-4,-4,-2
99,8,Laila McQueen,2,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,03/14/2016,Bitch Perfect,Competition,Lipsync,12,89,10,22,Gloucester,Massachusetts,11,misslailamcqueen,LailaMcQueen,10,ELIM,1,S08,Bitch Perfect,,Latin dance-off to RuPaul's “Cha Cha Bitch”,Chi Chi DeVayne,Cynthia Lee Fontaine,,Dax ExclamationPoint,Laila McQueen,,,,,Gloria Gaynor,I Will Survive,Dax ExclamationPoint,Laila McQueen,,2016-03-14,0,0,11,11,Laila McQueen,BTM,1,1,0,0,8573,"Gloucester, Massachusetts",0,2,0,0,0,0,1,1,0,0,0,2,0,2,-4,-4,-2
36,4,Lashauwn Beyond,2,,0,0,0,0,0,1,1,0,0,1,0,1,1,0,3,1,0,0,0,0,2,02/06/2012,WTF!: Wrestling's Trashiest Fighters,Competition,Acting,13,34,2,21,Fort Lauderdale,Florida,12,lashauwnbeyond,LashauwnBeyond,14,ELIM,1,S04,WTF!: Wrestling's Trashiest Fighters,Girly Girl Couture,Create “badonkadonk” with padding in 30 minutes,Chad Michaels,Willam,Phi Phi O'Hara,The Princess,Lashauwn Beyond,,,,,Donna Summer,Bad Girls,Lashauwn Beyond,,,2012-02-06,0,0,12,12,Lashauwn Beyond,BTM,1,1,0,0,10907,"Fort Lauderdale,Florida",0,2,0.5,0,0.5,0,0.5,0.5,1,0,1,1,0,1,-1,-1,-0.5
47,4,Latrice Royale,9,,0,0,0,0,0,1,1,0,0,1,0,0,1,2,1,1,0,1,1,1,9,03/26/2012,Frock the Vote!,Competition,Acting,13,34,13,39,South Beach,Florida,4,latriceroyale,LatriceRoyale,14,BTM2,0,S04,Frock the Vote!,Inaugural Drag,Design Absolut Vodka-inspired shoe,Phi Phi O'Hara,,,Latrice Royale,DiDa Ritz,,,,,Gladys Knight,I've Got to Use My Imagination,DiDa Ritz,,,2012-03-26,0,0,5,4,Latrice Royale,BTM,0,1,0,0,4425,"South Beach, Florida",1,11,0.181818182,0.181818182,0.363636364,0.090909091,0.272727273,0.363636364,2,2,4,3,1,4,-1,-1,-0.090909091
47,4,Latrice Royale,10,,0,0,0,0,0,1,1,0,0,1,0,0,1,2,1,1,0,1,1,1,10,04/02/2012,DILFs: Dads I'd Like To Frock,Competition,Makeover,13,34,13,39,South Beach,Florida,4,latriceroyale,LatriceRoyale,14,BTM2,0,S04,DILFs: Dads I'd Like To Frock,,Give a teddy bear a makeover,Kenya Michaels,,,Latrice Royale,Kenya Michaels,,,,,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,Kenya Michaels,,"Stop bringing girls back just to eliminate them, Ru…",2012-04-02,0,0,5,4,Latrice Royale,BTM,0,1,0,0,4425,"South Beach, Florida",1,11,0.181818182,0.181818182,0.363636364,0.090909091,0.272727273,0.363636364,2,2,4,3,1,4,-1,-1,-0.090909091
47,4,Latrice Royale,11,,0,0,0,0,0,1,1,0,0,1,0,0,1,2,1,1,0,1,1,1,11,04/09/2012,The Fabulous Bitch Ball,Competition,Ball,13,34,13,39,South Beach,Florida,4,latriceroyale,LatriceRoyale,14,ELIM,1,S04,The Fabulous Bitch Ball,,Everybody Loves Puppets,Chad Michaels,,,Chad Michaels,Latrice Royale,,,,,Wynonna Judd,No One Else on Earth,Latrice Royale,,,2012-04-09,0,0,4,4,Latrice Royale,BTM,1,1,0,0,4425,"South Beach, Florida",1,11,0.181818182,0.181818182,0.363636364,0.090909091,0.272727273,0.363636364,2,2,4,3,1,4,-1,-1,-0.090909091
60,5,Lineysha Sparx,5,,0,0,0,1,0,1,1,0,0,1,0,0,2,0,2,1,0,0,0,1,5,02/25/2013,Snatch Game,Competition,Snatch Game,14,47,13,24,San Juan,Puerto Rico,9,lineyshasparx,LineyshaSparx,14,ELIM,1,S05,Snatch Game,,Style a cuddler into a red-carpet look,Alyssa Edwards,Detox,Roxxxy Andrews,Detox,Lineysha Sparx,,,,,Cher,Take Me Home,Lineysha Sparx,,,2013-02-25,0,0,9,9,Lineysha Sparx,BTM,1,1,0,0,10416,"San Juan, Puerto Rico",1,5,0.2,0.2,0.4,0.2,0.2,0.4,1,1,2,1,1,2,0,0,0
39,4,Madame LaQueer,4,,1,0,0,1,0,1,0,0,0,1,0,0,2,2,3,0,0,0,0,1,4,02/20/2012,Queens Behind Bars,Competition,Acting,13,34,5,29,Carolina,Puerto Rico,10,ditisnietmilan,MadameLaQueer,14,ELIM,1,S04,Queens Behind Bars,,"Paint a partner's face, while handcuffed",Willam,Madame LaQueer,,Milan,Madame LaQueer,,,,,Pink,Trouble,Madame LaQueer,,,2012-02-20,0,0,10,10,Madame LaQueer,BTM,0,1,0,0,8313,"Carolina, Puerto Rico",1,4,0,0.25,0.25,0.25,0.25,0.5,0,1,1,1,1,2,-1,-1,-0.25
73,6,Magnolia Crawford,2,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,2,03/03/2014,RuPauls Big Opening Part 2,Competition,Sewing,14,61,12,27,Seattle,Washington,13,magnoliaisme,magnoliaisme,14,ELIM,1,S06,RuPauls Big Opening Part2,,Boudoir pillow fight with the Pit Crew,Trinity K. Bonet,,,Darienne Lake,Magnolia Crawford,,,,,Vicki Sue Robinson,Turn the Beat Around,Magnolia Crawford,,Oof.,2014-03-03,0,0,7,13,Magnolia Crawford,BTM,1,1,0,0,9235,"Seattle, Washington",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
25,3,Manila Luzon,8,,0,0,0,1,0,1,0,0,0,1,0,0,3,0,2,1,0,1,0,1,8,03/07/2011,Ru Ha Ha,Competition,Comedy,13,21,4,28,New York,New York,2,manilaluzon,manilaluzon,16,BTM2,0,S03,Ru Ha Ha,,Reading is Fundamental,Shangela,,,Delta Work,Manila Luzon,,,,,Donna Summer,MacArthur Park,Delta Work,,,2011-03-07,0,0,7,2,Manila Luzon,BTM,0,1,0,0,7892,"Cottage Grove, Minnesota",3,12,0.333333333,0.25,0.583333333,0.083333333,0.083333333,0.166666667,4,3,7,1,1,2,7,7,0.583333333
25,3,Manila Luzon,15,,0,0,0,1,0,1,1,0,0,1,0,0,3,0,2,1,0,1,0,1,15,04/25/2011,Grand Finale,Finale,,13,21,4,28,New York,New York,2,manilaluzon,manilaluzon,16,Runner-up,0,S03,Grand Finale,,,,,,Alexis Mateo,,,,,,RuPaul,Champion (DJ BunJoe's Olympic Mix),Alexis Mateo,,Finale. Raja wins S3.,2011-04-25,0,1,3,2,Manila Luzon,HIGH,0,1,0,0,7892,"Cottage Grove, Minnesota",3,12,0.333333333,0.25,0.583333333,0.083333333,0.083333333,0.166666667,4,3,7,1,1,2,7,7,0.583333333
29,3,Mariah,6,,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,6,02/21/2011,The Snatch Game,Competition,Snatch Game,13,21,8,29,Atlanta,Georgia,9,mug4dayz,mug4dayz,16,ELIM,1,S03,The Snatch Game,,Shit Rupaul Says,Delta Work,,,Delta Work,Mariah,,,,,Jody Watley,Looking for a New Love,Mariah,,,2011-02-21,0,0,9,9,Mariah,BTM,1,1,0,0,8079,"Atlanta, Georgia",1,5,0,0,0,0.4,0.2,0.6,0,0,0,1,2,3,-4,-4,-0.8
80,7,Max,7,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,1,0,0,0,0,7,04/13/2015,Snatch Game,Competition,Snatch Game,14,75,5,22,Hudson,Wisconsin,9,maxcollective,MAXcollective,14,ELIM,1,S07,Snatch Game,Leather & Lace,,,,,Jaidynn Diore Fierce,Max,,,,,Michel'le,No More Lies,Max,,,2015-04-13,0,0,8,9,Max,BTM,1,1,0,0,11863,"Hudson, Wisconsin",1,8,0,0.25,0.25,0,0.125,0.125,0,2,2,1,0,1,2,2,0.25
123,10,Mayhem Miller,3,,0,0,0,1,0,1,0,0,1,1,0,0,1,0,2,1,0,0,0,0,3,04/05/2018,Tap That App,Competition,Commercial,14,115,8,35,Riverside,California,10,theonlymayhem,TheOnlyMayhem,14,BTM2,0,S10,Tap That App,,Screen tests for Ru's chocolate bar campaign,Blair St. Clair,Monét X Change,Monique Heart,Yuhua Hamasaki,Mayhem Miller,,,,,Hole,Celebrity Skin,Yuhua Hamasaki,,,2018-04-05,0,0,12,10,Mayhem Miller,BTM,0,1,0,0,8075,"Riverside, California",0,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
123,10,Mayhem Miller,5,,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,0,0,5,04/19/2018,The Bossy Rossy Show,Competition,Comedy,14,115,8,35,Riverside,California,10,theonlymayhem,TheOnlyMayhem,14,ELIM,1,S10,The Bossy Rossy Show,,Drag up army duffel bag contents,The Vixen,,,Monét X Change,Mayhem Miller,,,,,Shania Twain,Man! I Feel Like a Woman,Mayhem Miller,,,2018-04-19,0,0,10,10,Mayhem Miller,BTM,1,1,0,0,8075,"Riverside, California",0,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
134,11,Mercedes Iman Diamond,4,,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,4,03/21/2019,Trump: The Rusical,Competition,Musical,15,129,5,30,Minneapolis,Minnesota,12,mercedesimandiamond,mercedesiman,14,ELIM,1,S11,Trump: The Rusical,,Why You Maddow Tho?,Scarlet Envy,,,Mercedes Iman Diamond,Ra’Jah O’Hara,,,,,James Brown,Living In America,Mercedes Iman Diamond,,Nina West should have won.,2019-03-21,0,0,12,11,Mercedes Iman Diamond,BTM,1,1,0,0,9842,"Minneapolis, Minnesota",0,5,0,0,0,0.2,0.4,0.6,0,0,0,2,1,3,-5,-5,-1
40,4,Milan,6,,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,1,1,0,1,0,6,03/05/2012,Float Your Boat,Competition,Sewing,13,34,6,36,New York,New York,9,,,14,ELIM,1,S04,Float Your Boat,,Wet t-shirt contest,Willam,,,Milan,Jiggly Caliente,,,,,Lady Gaga,Born This Way,Milan,,,2012-03-05,0,0,8,9,Milan,BTM,1,1,0,0,5625,"Florence, South Carolina",0,6,0,0,0,0,0.5,0.5,0,0,0,3,0,3,-6,-6,-1
72,6,Milk,6,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,6,03/31/2014,Oh No She Betta Don't,Competition,Singing,14,61,11,25,New York,New York,9,bigandmilky,bigandmilky,14,ELIM,1,S06,Oh No She Betta Don't,,Reading is Fundamental,Darienne Lake,,,Milk,Trinity K. Bonet,,,,,Salt-N-Pepa with En Vogue,Whatta Man,Milk,,,2014-03-31,0,0,9,9,Milk,BTM,1,1,0,0,10035,"New York, New York",1,5,0.2,0,0.2,0.2,0.2,0.4,1,0,1,1,1,2,-2,-2,-0.4
32,3,Mimi Imfurst,4,,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,4,02/07/2011,Totally Leotarded,Competition,Personal Branding,13,21,11,27,New York,New York,11,mimiimfurst,,16,ELIM,1,S03,Totally Leotarded,,Making Letoards from Duct Tapes,Carmen Carrera,Manila Luzon,,India Ferrah,Mimi Imfurst,,,,,Thelma Houston,Don't Leave Me This Way,Mimi Imfurst,,,2011-02-07,0,0,11,11,Mimi Imfurst,BTM,1,1,0,0,8461,"New York, New York",0,3,0.333333333,0,0.333333333,0,0.333333333,0.333333333,1,0,1,1,0,1,-1,-1,-0.333333333
76,7,Miss Fame,9,,0,0,0,0,0,1,0,0,1,1,0,0,4,0,2,1,0,0,0,1,9,04/27/2015,Divine Inspiration,Competition,Acting,14,75,1,29,New York,New York,7,missfamenyc,MissFameNYC,14,ELIM,1,S07,Divine Inspiration,Ugliest dress ever,Reading is Fundamental,Trixie Mattel,,,Pearl,Miss Fame,,,,,Demi Lovato ft. Cher Lloyd,Really Don't Care,Miss Fame,,,2015-04-27,0,0,7,7,Miss Fame,BTM,1,1,0,0,9220,"New York, New York",0,9,0.222222222,0,0.222222222,0.444444444,0.111111111,0.555555556,2,0,2,1,4,5,-4,-4,-0.444444444
118,10,Miz Cracker,11,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,3,33,Harlem,New York,5,miz_cracker,miz_cracker,14,ELIM,1,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,5,Miz Cracker,BTM,1,1,0,0,8875,"Harlem, New York",0,11,0.272727273,0.090909091,0.363636364,0.181818182,0.090909091,0.272727273,3,1,4,1,2,3,1,1,0.090909091
121,10,Monét X Change,4,,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,4,04/12/2018,The Last Ball on Earth,Competition,Ball,14,115,6,27,The Bronx,New York,6,monetxchange,monetxchange,14,BTM2,0,S10,The Last Ball on Earth,,Photobomb celebrity photographs,Aquaria,,,Monét X Change,Dusty Ray Bottoms,,,,,Nicki Minaj,Pound the Alarm,Dusty Ray Bottoms,,,2018-04-12,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,
121,10,Monét X Change,5,,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,5,04/19/2018,The Bossy Rossy Show,Competition,Comedy,14,115,6,27,The Bronx,New York,6,monetxchange,monetxchange,14,BTM2,0,S10,The Bossy Rossy Show,,Drag up army duffel bag contents,The Vixen,,,Monét X Change,Mayhem Miller,,,,,Shania Twain,Man! I Feel Like a Woman,Mayhem Miller,,,2018-04-19,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
121,10,Monét X Change,10,,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,6,27,The Bronx,New York,6,monetxchange,monetxchange,14,ELIM,1,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
59,5,Monica Beverly Hillz,2,,0,0,0,1,0,1,1,0,0,1,0,1,2,0,2,0,0,0,0,1,2,02/04/2013,Lip Synch Eleganza Extravaganza,Competition,Lipsync,14,47,12,27,Owensboro,Kentucky,12,monicabhillz,MonicaBHillz,14,BTM2,0,S05,Lip Synch Eleganza Extravaganza,,Lip-synch with only your mouth visible,Serena Cha Cha,Detox,Ivy Winters,Monica Beverly Hillz,Serena ChaCha,,,,,Rihanna,Only Girl (In the World),Serena ChaCha,,,2013-02-04,0,0,13,12,Monica Beverly Hillz,BTM,0,1,0,0,9162,"Owensboro, Kentucky",0,3,0,0,0,0,0.666666667,0.666666667,0,0,0,2,0,2,-4,-4,-1.333333333
59,5,Monica Beverly Hillz,3,,0,0,0,1,0,1,1,0,0,1,0,1,2,0,2,0,0,0,0,1,3,02/11/2013,Draggle Rock,Competition,Acting,14,47,12,27,Owensboro,Kentucky,12,monicabhillz,MonicaBHillz,14,ELIM,1,S05,Draggle Rock,,Create mannequin dolls,Alaska,Lineysha Sparx,,Monica Beverly Hillz,Coco Montrese,,,,,The Pussycat Dolls,When I Grow Up,Monica Beverly Hillz,,,2013-02-11,0,0,12,12,Monica Beverly Hillz,BTM,1,1,0,0,9162,"Owensboro, Kentucky",0,3,0,0,0,0,0.666666667,0.666666667,0,0,0,2,0,2,-4,-4,-1.333333333
15,2,Morgan McMichaels,4,,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3,1,1,0,1,0,4,02/22/2010,The Snatch Game,Competition,Snatch Game,12,9,6,28,Mira Loma,California,8,morganmcmichaels,morganmcmichael,12,BTM2,0,S02,The Snatch Game,Personal Style,The Queen is Right,Raven,,,Sonique,Morgan McMichaels,,,,,Stacey Q,Two of Hearts,Sonique,,Debut of the snatch game,2010-02-22,0,0,9,8,Morgan McMichaels,BTM,0,1,0,0,7818,"Mira Loma, California",1,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
15,2,Morgan McMichaels,5,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,1,1,0,1,0,5,03/01/2010,Here Comes the Bride,Competition,Sewing,12,9,6,28,Mira Loma,California,8,morganmcmichaels,morganmcmichael,12,ELIM,1,S02,Here Comes the Bride,,Decorate a box in your drag style,Raven,,,Morgan McMichaels,Sahara Davenport,,,,,Martha Wash,Carry On,Morgan McMichaels,,,2010-03-01,0,0,8,8,Morgan McMichaels,BTM,1,1,0,0,7818,"Mira Loma, California",1,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
83,7,Mrs. Kasha Davis,5,,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,5,03/30/2015,The DESPY Awards,Competition,Comedy,14,75,8,43,Rochester,New York,11,mrskashadavis,KashaDavis,14,ELIM,1,S07,The DESPY Awards,,Make paper versions of classic red carpet outfits,Katya,Mrs. Kasha Davis,,Kandy Ho,Mrs. Kasha Davis,,,,,Teena Marie,Lover Girl,Mrs. Kasha Davis,,,2015-03-30,0,0,10,11,Mrs. Kasha Davis,BTM,0,1,1,0,4088,"Rochester, New York",1,6,0.166666667,0,0.166666667,0,0.166666667,0.166666667,1,0,1,1,0,1,-1,-1,-0.166666667
16,2,Mystique Summers Madison,3,,0,0,0,0,1,0,1,0,0,1,0,0,1,2,3,0,0,0,0,0,3,02/15/2010,Country Queens,Competition,Acting,12,9,7,25,Bedford,Texas,10,mystiquesummers,MystiqueSummers,12,ELIM,1,S02,Country Queens,Denim and Diamond Couture,"""Chicken or what?"" eating contest",Mystique Summers Madison,Morgan McMichaels,,Mystique Summers Madison,Raven,,,,,Wynonna Judd,I Hear You Knockin',Mystique Summers Madison,,,2010-02-15,0,0,10,10,Mystique Summers Madison,BTM,0,1,0,0,8853,"Chicago, Illinois",1,3,0,0,0,0.333333333,0.333333333,0.666666667,0,0,0,1,1,2,-3,-3,-1
90,8,Naomi Smalls,5,,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,1,0,1,1,0,5,04/04/2016,Supermodel Snatch Game,Competition,Snatch Game,12,89,1,21,Redlands,California,2,naomismalls,naomismallsduh,10,BTM2,0,S08,Supermodel Snatch Game,Iconic Madonna Looks,,,,,Acid Betty,Naomi Smalls,,,,,Madonna,Causing a Commotion,Acid Betty,,,2016-04-04,0,0,8,2,Naomi Smalls,BTM,0,1,0,0,12304,"Redlands, California",1,8,0.375,0.125,0.5,0,0.125,0.125,3,1,4,1,0,1,3,3,0.375
90,8,Naomi Smalls,9,,0,0,0,1,0,1,0,1,1,1,0,0,1,0,2,1,0,1,1,0,9,05/02/2016,The Realness,Competition,Music Video,12,89,1,21,Redlands,California,2,naomismalls,naomismallsduh,10,SAFE,0,S08,The Realness,,,,,,,,,,,,RuPaul,The Realness,Chi Chi DeVayne,,"Not much of a “bottom 2” per se, but whittling a top 4 to a top 3",2016-05-02,0,0,4,2,Naomi Smalls,WIN,0,1,0,1,12304,"Redlands, California",1,8,0.375,0.125,0.5,0,0.125,0.125,3,1,4,1,0,1,3,3,0.375
90,8,Naomi Smalls,10,,0,0,0,1,0,1,0,1,1,1,0,0,1,0,2,1,0,1,1,0,10,05/16/2016,Grand Finale,Finale,,12,89,1,21,Redlands,California,2,naomismalls,naomismallsduh,10,Runner-up,0,S08,The Grand Finale,,,,,,,,,,,,,,,,Finale. Bob TDQ wins S8.,2016-05-16,0,1,3,2,Naomi Smalls,HIGH,0,1,0,0,12304,"Redlands, California",1,8,0.375,0.125,0.5,0,0.125,0.125,3,1,4,1,0,1,3,3,0.375
93,8,Naysha Lopez,1,,0,0,0,0,0,1,0,1,1,1,0,0,2,0,2,0,1,0,0,0,1,03/07/2016,Keeping it 100!,Competition,Sewing,12,89,4,31,Chicago,Illinois,9,nayshalopez,nayshalopez,10,ELIM,1,S08,Keeping it 100!,,Photoshoot with past winners,Robbie Turner,,,Laila McQueen,Naysha Lopez,,,,,Lady Gaga,Applause,Naysha Lopez,,,2016-03-07,0,0,12,9,Naysha Lopez,BTM,1,1,0,0,9302,"Chicago, Illinois",0,3,0,0,0,0,0.666666667,0.666666667,0,0,0,2,0,2,-4,-4,-1.333333333
93,8,Naysha Lopez,4,,1,0,0,1,0,1,0,0,0,1,0,0,2,0,2,0,1,0,0,0,4,03/28/2016,New Wave Queens,Competition,Singing,12,89,4,31,Chicago,Illinois,9,nayshalopez,nayshalopez,10,ELIM,1,S08,New Wave Queens,Neon Realness,,,,,Naysha Lopez,Chi Chi DeVayne,,,,,Blondie,Call Me,Naysha Lopez,,Ru has this weird hobby of bringing back a queen just to eliminate her the same episode.,2016-03-28,0,0,9,9,Naysha Lopez,BTM,1,1,0,0,9302,"Chicago, Illinois",0,3,0,0,0,0,0.666666667,0.666666667,0,0,0,2,0,2,-4,-4,-1.333333333
10,2,Nicole Paige Brooks,2,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,2,02/08/2010,Starbootylicious,Competition,Dancing,12,9,1,36,Atlanta,Georgia,11,nicolepaigebrooks,nicolepbrooks,12,ELIM,1,S02,Starbootylicious,High-Class Drag,Turn RuPaul doll from lady to a tramp,Sahara Davenport,Pandora Boxx,,Raven,Nicole Paige Brooks,,,,,En Vogue,My Lovin' (You're Never Gonna Get It),Nicole Paige Brooks,,,2010-02-08,0,0,11,11,Nicole Paige Brooks,BTM,1,1,0,0,4573,"Atlanta, Georgia",0,2,0,0,0,0,0.5,0.5,0,0,0,1,0,1,-2,-2,-1
113,9,Nina Bo'nina Brown,7,,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,1,0,1,1,7,05/05/2017,9021-HO,Competition,Acting,14,101,12,34,Riverdale,Georgia,6,nina_bonina_brown,atlsexyslim,14,BTM2,0,S09,9021-HO,,,,,,Nina Bo'nina Brown,Aja,,,,,CeCe Peniston,Finally,Aja,,,2017-05-05,0,0,9,6,Nina Bo'nina Brown,BTM,0,1,0,0,8228,"Atlanta, Georgia",0,10,0.2,0.1,0.3,0.1,0.3,0.4,2,1,3,3,1,4,-3,-3,-0.3
113,9,Nina Bo'nina Brown,9,,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,1,0,1,1,9,05/19/2017,Your Pilot's On Fire,Competition,Acting,14,101,12,34,Riverdale,Georgia,6,nina_bonina_brown,atlsexyslim,14,BTM2,0,S09,Your Pilot's On Fire,Club Kid Couture,,,,,Valentina,Nina Bo'nina Brown,,,,,Ariana Grande,Greedy,Valentina,,I'd like to keep it on…,2017-05-19,0,0,7,6,Nina Bo'nina Brown,BTM,0,1,0,0,8228,"Atlanta, Georgia",0,10,0.2,0.1,0.3,0.1,0.3,0.4,2,1,3,3,1,4,-3,-3,-0.3
113,9,Nina Bo'nina Brown,10,,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,1,0,1,1,10,05/26/2017,Makeovers: Crew Better Work,Competition,Makeover,14,101,12,34,Riverdale,Georgia,6,nina_bonina_brown,atlsexyslim,14,ELIM,1,S09,Makeovers: Crew Better Work,,,,,,Shea Couleé,Nina Bo'nina Brown,,,,,Demi Lovato,Cool for the Summer,Nina Bo'nina Brown,,,2017-05-26,0,0,6,6,Nina Bo'nina Brown,BTM,1,1,0,0,8228,"Atlanta, Georgia",0,10,0.2,0.1,0.3,0.1,0.3,0.4,2,1,3,3,1,4,-3,-3,-0.3
2,1,Nina Flowers,8,,0,0,0,1,1,0,1,0,0,1,0,0,2,0,2,1,1,0,0,0,8,03/23/2009,Grande Finale,Finale,,9,0,2,34,Bayamon,Puerto Rico,2,djninaflowers,DJNinaFlowers,9,Runner-up,0,S01,Grande Finale,,,,,,Rebecca Glasscock,,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Rebecca Glasscock,,Finale. Bebe Zahara Benet wins S1.,2009-03-23,0,1,3,2,Nina Flowers,HIGH,0,1,0,0,5166,"BayamÃ³n, Puerto Rico",1,6,0.5,0.166666667,0.666666667,0.166666667,0,0.166666667,3,1,4,0,1,1,4,4,0.666666667
131,11,Nina West,11,,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,11,05/09/2019,Bring Back My Queens!,Competition,Makeover,15,129,2,39,Columbus,Ohio,6,ninawest,NinaWest,14,ELIM,1,S11,Bring Back My Queens!,,Slap Out Of It,Brooke Lynn Hytes,,,Nina West,Silky Nutmeg Ganache,,,,,TLC,No Scrubs,Nina West,,AYFKM Silky didn’t even know the words…,2019-05-09,0,0,6,6,Nina West,BTM,1,1,0,0,7155,"Greentown, Ohio",2,12,0.083333333,0.166666667,0.25,0.25,0.083333333,0.333333333,1,2,3,1,3,4,0,0,0
4,1,Ongina,5,,0,0,0,0,1,0,1,0,0,1,0,0,3,0,2,1,1,0,0,1,5,03/02/2009,Drag School of Charm,Competition,Makeover,9,0,4,26,Los Angeles,California,5,ongina,ongina,9,ELIM,1,S01,Drag School of Charm,,Exercise/endurance challenge,Rebecca Glasscock,,,Bebe Zahara Benet,Ongina,,,,,Britney Spears,Stronger,Ongina,,,2009-03-02,0,0,5,5,Ongina,BTM,1,1,0,0,8041,"Los Angeles, California",1,5,0.4,0.4,0.8,0,0.2,0.2,2,2,4,1,0,1,4,4,0.8
