Contestant_Id,Season_Number,Contestant_Name,Episode,Lip_Sync_Number,Wig_Removed,Death_Drop,Outfit_Reveal,Quality_Of_Outfit,Merle,Michelle,Santino,Ross,Carson,Do_They_Know_Words,Outfit_Reveal_1,Gender,Race,Body_Type,Type_Queen,Sewing,Dancing,Singing,Lip_Sync_Ass,Expressed_Hardship,Episode_Number,Episode_Airdate,Episode_Title,Episode_Type,Episode_Maxi_Challenge_Type,Numqueen,Sumqueen,Contestant_Entrance,Age,Hometown_City,Hometown_State,Season_Outcome,Handle_Instagram,Handle_Twitter,Numepisode,Episode_Placement,OUTCOME_LOSS,Season,Nickname,Runwaytheme,Minic,Minicw1,Minicw2,Minicw3,Bottom1,Bottom2,Bottom3,Bottom4,Bottom5,Bottom6,Lipsyncartist,Lipsyncsong,Eliminated1,Eliminated2,Notes,Airdate,Special,Finale,Numqueens,Rank,Contestant,Outcome,Eliminated,Participant,Minichalw,Penultimate,DOB,Hometown,Minicwins,Numcontests,Perc_High,Perc_Win,Perc_Winhigh,Perc_Low,Perc_Btm,Perc_Lowbtm,Num_High,Num_Win,Num_Winhigh,Num_Btm,Num_Low,Num_Lowbtm,Db_Score,Points,PPE
128,10,Vanessa Vanjie Mateo,8,,,,,,,,,,,,,0,2,0,3,0,0,0,0,0,8,05/10/2018,The Unauthorized Rusical,Competition,Lipsync,14,115,13,25,Tampa,Florida,14,vanessavanjie,VanessaVanjie,14,,,S10,The Unauthorized Rusical,,Slap Out Of It,Asia O'Hara,,,Asia O'Hara,The Vixen,,,,,Deee-Lite,Groove is in the Heart,The Vixen,,,2018-05-10,0,0,7,14,Vanessa Vanjie Mateo,NA,NA,0,NA,0,11598,"Tampa, Florida",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
129,10,Aquaria,8,,,,,,,,,,,,,0,0,0,2,1,1,0,1,0,8,05/10/2018,The Unauthorized Rusical,Competition,Lipsync,14,115,14,21,Brooklyn,New York,1,ageofaquaria,aquariaofficial,14,LOW,0,S10,The Unauthorized Rusical,,Slap Out Of It,Asia O'Hara,,,Asia O'Hara,The Vixen,,,,,Deee-Lite,Groove is in the Heart,The Vixen,,,2018-05-10,0,0,7,1,Aquaria,LOW,0,1,0,0,13191,"Brooklyn, New York",2,11,0.090909091,0.272727273,0.363636364,0.181818182,0,0.181818182,1,3,4,0,2,2,5,5,0.454545455
116,10,Eureka,9,,0,0,1,0,0,1,0,1,0,1,1,0,0,2,2,1,0,0,1,1,9,05/17/2018,Breastworld,Competition,Acting,14,115,1,27,Johnson City,Tennessee,2,eurekaohara,eurekaohara,14,BTM2,0,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
117,10,Asia O'Hara,9,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,9,05/17/2018,Breastworld,Competition,Acting,14,115,2,35,Dallas,Texas,4,asiaoharaland,AsiaOharaLand,14,WIN,0,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,4,Asia O'Hara,WIN,0,1,0,0,8223,"Dallas, Texas",4,11,0.272727273,0.181818182,0.454545455,0.181818182,0.090909091,0.272727273,3,2,5,1,2,3,3,3,0.272727273
118,10,Miz Cracker,9,,,,,,,,,,,,,0,0,0,0,1,1,0,0,1,9,05/17/2018,Breastworld,Competition,Acting,14,115,3,33,Harlem,New York,5,miz_cracker,miz_cracker,14,LOW,0,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,5,Miz Cracker,LOW,0,1,0,0,8875,"Harlem, New York",0,11,0.272727273,0.090909091,0.363636364,0.181818182,0.090909091,0.272727273,3,1,4,1,2,3,1,1,0.090909091
119,10,Yuhua Hamasaki,9,,,,,,,,,,,,,0,3,0,2,1,0,0,0,0,9,05/17/2018,Breastworld,Competition,Acting,14,115,4,27,New York,New York,12,yuhuahamasaki,YuhuaHamasaki,14,,,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,12,Yuhua Hamasaki,NA,NA,0,NA,0,11017,"New York, New York",0,3,0.333333333,0,0.333333333,0,0.333333333,0.333333333,1,0,1,1,0,1,-1,-1,-0.333333333
120,10,Blair St. Clair,9,,,,,,,,,,,,,0,0,0,2,1,0,1,0,1,9,05/17/2018,Breastworld,Competition,Acting,14,115,5,22,Indianapolis,Indiana,9,blairst.clair,BlairStClair,14,,,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,9,Blair St. Clair,NA,NA,0,NA,0,12919,"Indianapolis, Indiana",1,6,0.333333333,0,0.333333333,0,0.166666667,0.166666667,2,0,2,1,0,1,0,0,0
121,10,Monét X Change,9,,,,,,,,,,,,,0,1,0,0,0,1,1,1,1,9,05/17/2018,Breastworld,Competition,Acting,14,115,6,27,The Bronx,New York,6,monetxchange,monetxchange,14,HIGH,0,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
122,10,Kameron Michaels,9,,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,1,1,1,1,9,05/17/2018,Breastworld,Competition,Acting,14,115,7,31,Nashville,Tennessee,2,kameronmichaels,KameronMichaels,14,BTM2,0,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,2,Kameron Michaels,BTM,0,1,0,0,9700,"Nashville, Tennessee",0,11,0.181818182,0.090909091,0.272727273,0.090909091,0.272727273,0.363636364,2,1,3,3,1,4,-3,-3,-0.272727273
123,10,Mayhem Miller,9,,,,,,,,,,,,,0,1,0,2,1,0,0,0,0,9,05/17/2018,Breastworld,Competition,Acting,14,115,8,35,Riverside,California,10,theonlymayhem,TheOnlyMayhem,14,,,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,10,Mayhem Miller,NA,NA,0,NA,0,8075,"Riverside, California",0,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
124,10,Kalorie Karbdashian Williams,9,,,,,,,,,,,,,0,2,1,3,0,0,0,0,1,9,05/17/2018,Breastworld,Competition,Acting,14,115,9,27,Albuquerque,New Mexico,13,kalkarbdashianw,kalKARBdashianw,14,,,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,13,Kalorie Karbdashian Williams,NA,NA,0,NA,0,11100,"Albuquerque, New Mexico",0,2,0,0,0,0,1,1,0,0,0,2,0,2,-4,-4,-2
125,10,Monique Heart,9,,,,,,,,,,,,,0,1,0,2,0,1,1,0,1,9,05/17/2018,Breastworld,Competition,Acting,14,115,10,27,Kansas City,Missouri,8,iammoniqueheart,IAmMoniqueHeart,14,,,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,8,Monique Heart,NA,NA,0,NA,0,9638,"Kansas City, Missouri",1,7,0.142857143,0,0.142857143,0.142857143,0.142857143,0.285714286,1,0,1,1,1,2,-2,-2,-0.285714286
126,10,Dusty Ray Bottoms,9,,,,,,,,,,,,,0,0,0,2,0,0,1,0,1,9,05/17/2018,Breastworld,Competition,Acting,14,115,11,29,New York,New York,11,dustyray,DustyRayBottoms,14,,,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,11,Dusty Ray Bottoms,NA,NA,0,NA,0,10131,"New York, New York",0,4,0.25,0,0.25,0.25,0.25,0.5,1,0,1,1,1,2,-2,-2,-0.5
127,10,The Vixen,9,,,,,,,,,,,,,0,1,0,3,0,1,1,1,1,9,05/17/2018,Breastworld,Competition,Acting,14,115,12,26,Chicago,Illinois,7,thevixensworld,TheVixensworld,14,,,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,7,The Vixen,NA,NA,0,NA,0,11302,"Chicago, Illinois",2,8,0,0.125,0.125,0.125,0.375,0.5,0,1,1,3,1,4,-5,-5,-0.625
128,10,Vanessa Vanjie Mateo,9,,,,,,,,,,,,,0,2,0,3,0,0,0,0,0,9,05/17/2018,Breastworld,Competition,Acting,14,115,13,25,Tampa,Florida,14,vanessavanjie,VanessaVanjie,14,,,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,14,Vanessa Vanjie Mateo,NA,NA,0,NA,0,11598,"Tampa, Florida",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
129,10,Aquaria,9,,,,,,,,,,,,,0,0,0,2,1,1,0,1,0,9,05/17/2018,Breastworld,Competition,Acting,14,115,14,21,Brooklyn,New York,1,ageofaquaria,aquariaofficial,14,HIGH,0,S10,Breastworld,Silver Foxy,"Pants down, bottoms up",Aquaria,,,Eureka O'Hara,Kameron Michaels,,,,,Patti Labelle,New Attitude,,,Double shantay for an all-time lip sync,2018-05-17,0,0,6,1,Aquaria,HIGH,0,1,1,0,13191,"Brooklyn, New York",2,11,0.090909091,0.272727273,0.363636364,0.181818182,0,0.181818182,1,3,4,0,2,2,5,5,0.454545455
116,10,Eureka,10,,,,,,,,,,,,,0,0,2,2,1,0,0,1,1,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,1,27,Johnson City,Tennessee,2,eurekaohara,eurekaohara,14,HIGH,0,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
117,10,Asia O'Hara,10,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,2,35,Dallas,Texas,4,asiaoharaland,AsiaOharaLand,14,HIGH,0,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,4,Asia O'Hara,HIGH,0,1,0,0,8223,"Dallas, Texas",4,11,0.272727273,0.181818182,0.454545455,0.181818182,0.090909091,0.272727273,3,2,5,1,2,3,3,3,0.272727273
118,10,Miz Cracker,10,,,,,,,,,,,,,0,0,0,0,1,1,0,0,1,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,3,33,Harlem,New York,5,miz_cracker,miz_cracker,14,WIN,0,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,5,Miz Cracker,WIN,0,1,0,0,8875,"Harlem, New York",0,11,0.272727273,0.090909091,0.363636364,0.181818182,0.090909091,0.272727273,3,1,4,1,2,3,1,1,0.090909091
119,10,Yuhua Hamasaki,10,,,,,,,,,,,,,0,3,0,2,1,0,0,0,0,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,4,27,New York,New York,12,yuhuahamasaki,YuhuaHamasaki,14,,,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,12,Yuhua Hamasaki,NA,NA,0,NA,0,11017,"New York, New York",0,3,0.333333333,0,0.333333333,0,0.333333333,0.333333333,1,0,1,1,0,1,-1,-1,-0.333333333
120,10,Blair St. Clair,10,,,,,,,,,,,,,0,0,0,2,1,0,1,0,1,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,5,22,Indianapolis,Indiana,9,blairst.clair,BlairStClair,14,,,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,9,Blair St. Clair,NA,NA,0,NA,0,12919,"Indianapolis, Indiana",1,6,0.333333333,0,0.333333333,0,0.166666667,0.166666667,2,0,2,1,0,1,0,0,0
121,10,Monét X Change,10,,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,6,27,The Bronx,New York,6,monetxchange,monetxchange,14,ELIM,1,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
122,10,Kameron Michaels,10,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,1,1,1,1,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,7,31,Nashville,Tennessee,2,kameronmichaels,KameronMichaels,14,BTM2,0,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,2,Kameron Michaels,BTM,0,1,0,0,9700,"Nashville, Tennessee",0,11,0.181818182,0.090909091,0.272727273,0.090909091,0.272727273,0.363636364,2,1,3,3,1,4,-3,-3,-0.272727273
123,10,Mayhem Miller,10,,,,,,,,,,,,,0,1,0,2,1,0,0,0,0,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,8,35,Riverside,California,10,theonlymayhem,TheOnlyMayhem,14,,,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,10,Mayhem Miller,NA,NA,0,NA,0,8075,"Riverside, California",0,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
124,10,Kalorie Karbdashian Williams,10,,,,,,,,,,,,,0,2,1,3,0,0,0,0,1,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,9,27,Albuquerque,New Mexico,13,kalkarbdashianw,kalKARBdashianw,14,,,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,13,Kalorie Karbdashian Williams,NA,NA,0,NA,0,11100,"Albuquerque, New Mexico",0,2,0,0,0,0,1,1,0,0,0,2,0,2,-4,-4,-2
125,10,Monique Heart,10,,,,,,,,,,,,,0,1,0,2,0,1,1,0,1,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,10,27,Kansas City,Missouri,8,iammoniqueheart,IAmMoniqueHeart,14,,,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,8,Monique Heart,NA,NA,0,NA,0,9638,"Kansas City, Missouri",1,7,0.142857143,0,0.142857143,0.142857143,0.142857143,0.285714286,1,0,1,1,1,2,-2,-2,-0.285714286
126,10,Dusty Ray Bottoms,10,,,,,,,,,,,,,0,0,0,2,0,0,1,0,1,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,11,29,New York,New York,11,dustyray,DustyRayBottoms,14,,,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,11,Dusty Ray Bottoms,NA,NA,0,NA,0,10131,"New York, New York",0,4,0.25,0,0.25,0.25,0.25,0.5,1,0,1,1,1,2,-2,-2,-0.5
127,10,The Vixen,10,,,,,,,,,,,,,0,1,0,3,0,1,1,1,1,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,12,26,Chicago,Illinois,7,thevixensworld,TheVixensworld,14,,,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,7,The Vixen,NA,NA,0,NA,0,11302,"Chicago, Illinois",2,8,0,0.125,0.125,0.125,0.375,0.5,0,1,1,3,1,4,-5,-5,-0.625
128,10,Vanessa Vanjie Mateo,10,,,,,,,,,,,,,0,2,0,3,0,0,0,0,0,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,13,25,Tampa,Florida,14,vanessavanjie,VanessaVanjie,14,,,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,14,Vanessa Vanjie Mateo,NA,NA,0,NA,0,11598,"Tampa, Florida",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
129,10,Aquaria,10,,,,,,,,,,,,,0,0,0,2,1,1,0,1,0,10,05/24/2018,Social Media Kings Into Queens,Competition,Makeover,14,115,14,21,Brooklyn,New York,1,ageofaquaria,aquariaofficial,14,LOW,0,S10,Social Media Kings Into Queens,Drag Family Values,Create a super macho character and pose for a man's body spray,Eureka O'Hara,,,Monét X Change,Kameron Michaels,,,,,Lizzo,Good As Hell,Monét X Change,,"I would've put Aquaria here as a bottom instead of Monet, tbh",2018-05-24,0,0,6,1,Aquaria,LOW,0,1,0,0,13191,"Brooklyn, New York",2,11,0.090909091,0.272727273,0.363636364,0.181818182,0,0.181818182,1,3,4,0,2,2,5,5,0.454545455
116,10,Eureka,11,,,,,,,,,,,,,0,0,2,2,1,0,0,1,1,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,1,27,Johnson City,Tennessee,2,eurekaohara,eurekaohara,14,HIGH,0,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
117,10,Asia O'Hara,11,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,2,35,Dallas,Texas,4,asiaoharaland,AsiaOharaLand,14,HIGH,0,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,4,Asia O'Hara,HIGH,0,1,1,0,8223,"Dallas, Texas",4,11,0.272727273,0.181818182,0.454545455,0.181818182,0.090909091,0.272727273,3,2,5,1,2,3,3,3,0.272727273
118,10,Miz Cracker,11,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,3,33,Harlem,New York,5,miz_cracker,miz_cracker,14,ELIM,1,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,5,Miz Cracker,BTM,1,1,0,0,8875,"Harlem, New York",0,11,0.272727273,0.090909091,0.363636364,0.181818182,0.090909091,0.272727273,3,1,4,1,2,3,1,1,0.090909091
119,10,Yuhua Hamasaki,11,,,,,,,,,,,,,0,3,0,2,1,0,0,0,0,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,4,27,New York,New York,12,yuhuahamasaki,YuhuaHamasaki,14,,,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,12,Yuhua Hamasaki,NA,NA,0,NA,0,11017,"New York, New York",0,3,0.333333333,0,0.333333333,0,0.333333333,0.333333333,1,0,1,1,0,1,-1,-1,-0.333333333
120,10,Blair St. Clair,11,,,,,,,,,,,,,0,0,0,2,1,0,1,0,1,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,5,22,Indianapolis,Indiana,9,blairst.clair,BlairStClair,14,,,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,9,Blair St. Clair,NA,NA,0,NA,0,12919,"Indianapolis, Indiana",1,6,0.333333333,0,0.333333333,0,0.166666667,0.166666667,2,0,2,1,0,1,0,0,0
121,10,Monét X Change,11,,,,,,,,,,,,,0,1,0,0,0,1,1,1,1,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,6,27,The Bronx,New York,6,monetxchange,monetxchange,14,,,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
122,10,Kameron Michaels,11,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,1,1,1,1,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,7,31,Nashville,Tennessee,2,kameronmichaels,KameronMichaels,14,BTM2,0,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,2,Kameron Michaels,BTM,0,1,0,0,9700,"Nashville, Tennessee",0,11,0.181818182,0.090909091,0.272727273,0.090909091,0.272727273,0.363636364,2,1,3,3,1,4,-3,-3,-0.272727273
123,10,Mayhem Miller,11,,,,,,,,,,,,,0,1,0,2,1,0,0,0,0,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,8,35,Riverside,California,10,theonlymayhem,TheOnlyMayhem,14,,,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,10,Mayhem Miller,NA,NA,0,NA,0,8075,"Riverside, California",0,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
124,10,Kalorie Karbdashian Williams,11,,,,,,,,,,,,,0,2,1,3,0,0,0,0,1,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,9,27,Albuquerque,New Mexico,13,kalkarbdashianw,kalKARBdashianw,14,,,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,13,Kalorie Karbdashian Williams,NA,NA,0,NA,0,11100,"Albuquerque, New Mexico",0,2,0,0,0,0,1,1,0,0,0,2,0,2,-4,-4,-2
125,10,Monique Heart,11,,,,,,,,,,,,,0,1,0,2,0,1,1,0,1,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,10,27,Kansas City,Missouri,8,iammoniqueheart,IAmMoniqueHeart,14,,,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,8,Monique Heart,NA,NA,0,NA,0,9638,"Kansas City, Missouri",1,7,0.142857143,0,0.142857143,0.142857143,0.142857143,0.285714286,1,0,1,1,1,2,-2,-2,-0.285714286
126,10,Dusty Ray Bottoms,11,,,,,,,,,,,,,0,0,0,2,0,0,1,0,1,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,11,29,New York,New York,11,dustyray,DustyRayBottoms,14,,,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,11,Dusty Ray Bottoms,NA,NA,0,NA,0,10131,"New York, New York",0,4,0.25,0,0.25,0.25,0.25,0.5,1,0,1,1,1,2,-2,-2,-0.5
127,10,The Vixen,11,,,,,,,,,,,,,0,1,0,3,0,1,1,1,1,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,12,26,Chicago,Illinois,7,thevixensworld,TheVixensworld,14,,,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,7,The Vixen,NA,NA,0,NA,0,11302,"Chicago, Illinois",2,8,0,0.125,0.125,0.125,0.375,0.5,0,1,1,3,1,4,-5,-5,-0.625
128,10,Vanessa Vanjie Mateo,11,,,,,,,,,,,,,0,2,0,3,0,0,0,0,0,11,06/07/2018,Evil Twins,Competition,Personal Branding,14,115,13,25,Tampa,Florida,14,vanessavanjie,VanessaVanjie,14,,,S10,Evil Twins,,Resting Brunch Face,Asia O'Hara,,,Kameron Michaels,Miz Cracker,,,,,Vanity 6,Nasty Girl,,,,2018-06-07,0,0,5,14,Vanessa Vanjie Mateo,NA,NA,0,NA,0,11598,"Tampa, Florida",0,1,0,0,0,0,1,1,0,0,0,1,0,1,-2,-2,-2
